time,location_ec-generator_gesamtwirkleistung,location_ec-gesamt_gesamtwirkleistung,location_ec-prozess_gesamtwirkleistung,location_ec-roboter_gesamtwirkleistung,location_roboter-ausgabe_gesamtwirkleistung,location_roboter-eingabe_gesamtwirkleistung,location_transport-gesamt_gesamtwirkleistung,location_wm1-gesamt_gesamtwirkleistung,location_wm1-heizung-reinigen_gesamtwirkleistung,location_wm1-heizung-trocknung_gesamtwirkleistung,location_wm2-gesamt_gesamtwirkleistung,location_wm2-heizung-reinigen_gesamtwirkleistung,location_wm2-heizung-trocknung_gesamtwirkleistung,location_wm2-vakuumpumpe_gesamtwirkleistung,module_1_errorcode,module_1_errorindex,module_1_state,module_1_station_1_process_1_errorcode_0,module_1_station_2_process_1_errorcode_0,module_1_station_31_process_1_errorcode_0,module_1_station_31_process_1_errorcode_998,module_1_station_3_process_1_errorcode_0,module_1_station_4_process_1_errorcode_0,module_1_station_5_process_1_errorcode_0,module_1_station_6_process_1_errorcode_0,module_2_errorcode,module_2_errorindex,module_2_state,module_2_station_1_process_1_errorcode_0,module_2_station_21_process_1_errorcode_999,module_2_station_22_process_1_errorcode_0,module_2_station_24_process_1_errorcode_0,module_2_station_25_process_1_errorcode_51,module_2_station_25_process_1_errorcode_55,module_2_station_28_process_1_errorcode_51,module_2_station_28_process_1_errorcode_55,module_2_station_28_process_1_errorcode_980,module_2_station_3_process_1_errorcode_0,module_2_station_3_process_1_errorcode_998,module_2_station_4_process_1_errorcode_0,module_2_station_4_process_1_errorcode_998,module_2_station_50_process_1_errorcode_0,module_2_station_51_process_1_errorcode_0,module_2_station_51_process_1_errorcode_51,module_2_station_51_process_1_errorcode_55,module_2_station_5_process_1_errorcode_0,module_2_station_5_process_1_errorcode_998,module_2_station_6_process_1_errorcode_0,module_2_station_6_process_1_errorcode_998,module_4_errorcode,module_4_errorindex,module_4_state,module_5_errorcode,module_5_errorindex,module_5_state,module_6_errorcode,module_6_errorindex,module_6_state
2021-02-01T05:01:25.285Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:28.000Z,654.9713134765625,,1565.989501953125,459.74310302734375,889.2598266601562,255.31126403808594,1933.49951171875,7454.8369140625,2431.5439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:28.633Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:30.000Z,,3689.7919921875,,,,,,,,,25304.541015625,7386.9345703125,8668.6552734375,5481.7529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:30.946Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:01:31.283Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:32.525Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:01:33.000Z,281.6790771484375,,1292.405517578125,814.9281616210938,577.2210083007812,252.92669677734375,1612.8148193359375,12907.0458984375,2425.80419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:33.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:35.000Z,,3685.34912109375,,,,,,,,,24501.572265625,6196.22216796875,,5538.83203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:38.000Z,1529.3240966796875,,2542.38818359375,903.9297485351562,341.88287353515625,253.19454956054688,1378.7337646484375,12892.2236328125,2424.427978515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:39.444Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:39.576Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:01:39.649Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:40.000Z,,4979.16162109375,,,,,,,,,18369.626953125,,,6241.72412109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:41.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:01:41.775Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:43.000Z,738.2861328125,,1687.017578125,982.2335815429688,483.05364990234375,253.13560485839844,1514.8251953125,12904.150390625,2426.95458984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:45.000Z,,3456.71240234375,,,,,,,,,18020.6484375,,,5906.79736328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:47.961Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:01:48.000Z,745.9306030273438,,1515.052978515625,469.345703125,334.14959716796875,136.69338989257812,1272.298095703125,12907.2333984375,2427.13232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:48.619Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:49.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:01:50.000Z,,3745.53125,,,,,,,,,17743.43359375,,,5629.7763671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:50.033Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:50.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:53.000Z,311.5445861816406,,1571.803466796875,320.4004211425781,252.5689697265625,135.0987548828125,1177.708740234375,12761.8173828125,2428.3955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:55.000Z,,3261.3603515625,,,,,,,,,17643.896484375,,,5530.46484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:56.188Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:01:58.000Z,2261.3427734375,,3610.681640625,1464.311279296875,654.909912109375,135.28012084960938,1560.8629150390625,12143.580078125,2426.41455078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:58.419Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:01:58.514Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:00.000Z,,5178.7958984375,,,,,,,,,17009.333984375,,,5499.72314453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:00.268Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:02.757Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:03.000Z,681.0519409179688,,1841.4012451171875,825.43701171875,414.6795654296875,639.9725341796875,1815.663330078125,12156.810546875,2435.336181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:05.000Z,,4072.83544921875,,,,,,,,,16456.6640625,,,5485.28515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:06.061Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:07.292Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:02:07.730Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:08.000Z,706.356689453125,,1899.843994140625,734.835205078125,841.9598388671875,472.03057861328125,1998.7900390625,12154.208984375,2434.529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:08.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:10.000Z,,3929.020751953125,,,,,,,,,16473.611328125,,,5486.513671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:10.187Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:10.810Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:13.000Z,375.67010498046875,,1711.493896484375,515.1160888671875,339.9913635253906,559.0637817382812,1621.20556640625,12156.482421875,2432.255859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:14.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:02:14.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:15.000Z,,3135.012939453125,,,,,,,,,16560.349609375,,,5482.13671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:15.665Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:02:16.262Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:16.285Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:18.000Z,2396.491455078125,,3511.630859375,1416.3133544921875,477.2642822265625,472.55401611328125,1633.495849609375,10976.5732421875,2432.260009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:18.566Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:18.769Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:18.806Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:20.000Z,,4711.693359375,,,,,,,,,25379.083984375,,8748.955078125,5484.2021484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:22.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:22.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:02:23.000Z,702.9375610351562,,1645.65771484375,1763.366943359375,427.6001892089844,433.01611328125,1582.375732421875,10982.73828125,2430.760009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:24.193Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:24.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:02:25.000Z,,4002.42724609375,,,,,,,,,25286.8125,,8738.029296875,5479.8623046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:25.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:26.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:27.728Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:28.000Z,661.5521240234375,,1521.6173095703125,820.67578125,1043.8876953125,822.9755859375,2535.70654296875,10980.025390625,2430.985595703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:28.947Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:30.000Z,,3596.3779296875,,,,,,,,,22572.5390625,,8732.857421875,5477.8486328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:30.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:31.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:02:32.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:33.000Z,259.60980224609375,,1292.80419921875,1078.51708984375,666.927978515625,470.6081848144531,1795.98974609375,10999.212890625,2436.29833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:33.169Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:02:33.808Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:34.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:35.000Z,,2799.262939453125,,,,,,,,,22574.6640625,,8735.9931640625,5477.5400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:37.700Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:38.000Z,2343.2421875,,3403.33837890625,973.2449340820312,611.9918823242188,328.3573913574219,1545.95947265625,10995.931640625,2436.17626953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:38.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:39.343Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:40.000Z,,4075.392578125,,,,,,,,,22569.212890625,,8722.6484375,5482.99951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:40.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:40.242Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:02:41.812Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:02:42.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:42.985Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:43.000Z,683.7498779296875,,1535.8753662109375,1292.3304443359375,456.0423889160156,330.9405212402344,1479.134521484375,12932.693359375,2431.052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:45.000Z,,3962.09619140625,,,,,,,,,22553.29296875,,8723.2958984375,5477.76220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:46.331Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:46.994Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:48.000Z,654.3985595703125,,1532.8951416015625,971.5632934570312,444.509765625,441.486328125,1412.708984375,12952.140625,2433.89404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:48.445Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:49.114Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:02:49.128Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:50.000Z,,3935.25048828125,,,,,,,,,22541.9765625,,8714.646484375,5476.3017578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:50.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:02:50.932Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:51.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:53.000Z,210.55126953125,,1195.65087890625,1466.328857421875,447.34912109375,459.69256591796875,1416.1094970703125,12944.41015625,2434.51416015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:54.115Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:55.000Z,,3439.83203125,,,,,,,,,26338.9609375,,8697.84375,5472.31640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:56.246Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:57.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:02:57.899Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:58.000Z,2349.78125,,3418.8017578125,1519.2626953125,628.6891479492188,372.1473693847656,1382.087646484375,12941.5390625,2433.359619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:58.115Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:02:58.759Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:02:59.305Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:02:59.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:00.000Z,,3739.43603515625,,,,,,,,,26335.921875,,8691.1875,5475.798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:01.996Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:03.000Z,722.654296875,,1661.1390380859375,1349.349609375,1005.4159545898438,462.80316162109375,1979.9453125,12243.8916015625,2431.52001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:04.115Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:05.000Z,,4168.830078125,,,,,,,,,18154.787109375,,8.175214767456055,5472.376953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:06.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:03:06.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:03:07.092Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:07.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:03:08.000Z,826.2526245117188,,1593.694091796875,998.3164672851562,657.234375,660.6904907226562,1862.294677734375,12173.37109375,2431.92822265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:08.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:09.494Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:09.759Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:10.000Z,,3649.2724609375,,,,,,,,,17578.07421875,,,5472.4814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:11.861Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:13.000Z,90.429931640625,,1135.032470703125,1116.4378662109375,398.82586669921875,474.40911865234375,1386.6922607421875,12185.587890625,2432.3408203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:14.443Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:03:14.868Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:03:15.000Z,,4189.23583984375,,,,,,,,,17576.091796875,,,5472.0205078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:16.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:03:17.058Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:17.151Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:17.670Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:18.000Z,2343.750244140625,,3412.6640625,552.2894897460938,459.8797302246094,363.71282958984375,1331.020263671875,12172.43359375,2432.79248046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:18.696Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:19.783Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:20.000Z,,3835.48828125,,,,,,,,,16429.79296875,,,5476.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:22.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:03:23.000Z,649.4324951171875,,1498.5460205078125,1251.498779296875,324.4870300292969,637.260009765625,1483.3505859375,12178.244140625,2435.06005859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:23.552Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:03:25.000Z,,3705.77099609375,,,,,,,,,16428.583984375,,,5472.5693359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:25.118Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:03:25.409Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:25.823Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:26.345Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:03:27.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
